participant,blocknum,blockcode,trialnum,trialcode,response,correct,latency,stimuli,Condition,block.type,block
68,14,Fondentebad,107,latteright,23,1,499,latte1,MGDB,test,testMilkGood
68,14,Fondentebad,109,goodright,23,1,716,piacere,MGDB,test,testMilkGood
68,14,Fondentebad,111,latteright,23,1,603,latte3,MGDB,test,testMilkGood
68,14,Fondentebad,113,badleft,18,1,682,agonia,MGDB,test,testMilkGood
68,14,Fondentebad,115,fondenteleft,23,0,537,fond4,MGDB,test,testMilkGood
68,14,Fondentebad,117,badleft,18,1,1050,nocivo,MGDB,test,testMilkGood
68,14,Fondentebad,119,fondenteleft,18,1,755,fond1,MGDB,test,testMilkGood
68,14,Fondentebad,121,badleft,18,1,1215,dolore,MGDB,test,testMilkGood
69,10,Fondentebad,2,goodright,23,1,1237,piacere,MGDB,practice,practiceMilkGood
69,10,Fondentebad,4,fondenteleft,18,1,822,fond2,MGDB,practice,practiceMilkGood
69,10,Fondentebad,6,goodright,23,1,1151,gioia,MGDB,practice,practiceMilkGood
69,10,Fondentebad,8,fondenteleft,18,1,682,fond4,MGDB,practice,practiceMilkGood
69,10,Fondentebad,10,goodright,23,1,1577,eccellente,MGDB,practice,practiceMilkGood
69,10,Fondentebad,12,latteright,23,1,988,latte3,MGDB,practice,practiceMilkGood
69,10,Fondentebad,14,goodright,23,1,1159,pace,MGDB,practice,practiceMilkGood
69,10,Fondentebad,16,latteright,23,1,701,latte2,MGDB,practice,practiceMilkGood
69,10,Fondentebad,18,badleft,18,1,751,terribile,MGDB,practice,practiceMilkGood
69,10,Fondentebad,20,fondenteleft,18,1,781,fond5,MGDB,practice,practiceMilkGood
69,10,Fondentebad,22,badleft,18,1,1095,nocivo,MGDB,practice,practiceMilkGood
69,10,Fondentebad,24,latteright,23,1,687,latte4,MGDB,practice,practiceMilkGood
69,10,Fondentebad,26,goodright,23,1,1718,paradiso,MGDB,practice,practiceMilkGood
69,10,Fondentebad,28,fondenteleft,18,1,699,fond3,MGDB,practice,practiceMilkGood
69,10,Fondentebad,30,badleft,18,1,1213,cattivo,MGDB,practice,practiceMilkGood
69,10,Fondentebad,32,fondenteleft,18,1,613,fond7,MGDB,practice,practiceMilkGood
69,10,Fondentebad,34,badleft,18,1,879,brutto,MGDB,practice,practiceMilkGood
69,10,Fondentebad,36,latteright,23,1,637,latte5,MGDB,practice,practiceMilkGood
69,10,Fondentebad,38,goodright,23,1,748,bello,MGDB,practice,practiceMilkGood
69,10,Fondentebad,40,latteright,23,1,720,latte7,MGDB,practice,practiceMilkGood
69,10,Fondentebad,43,fondenteleft,18,1,1281,fond1,MGDB,test,testMilkGood
69,10,Fondentebad,45,goodright,23,1,767,meraviglioso,MGDB,test,testMilkGood
69,10,Fondentebad,47,latteright,23,1,752,latte6,MGDB,test,testMilkGood
69,10,Fondentebad,49,badleft,18,1,860,fastidioso,MGDB,test,testMilkGood
69,10,Fondentebad,51,latteright,23,1,616,latte1,MGDB,test,testMilkGood
69,10,Fondentebad,53,badleft,18,1,769,male,MGDB,test,testMilkGood
69,10,Fondentebad,55,latteright,23,1,666,latte1,MGDB,test,testMilkGood
69,10,Fondentebad,57,badleft,23,0,1279,dolore,MGDB,test,testMilkGood
69,10,Fondentebad,59,fondenteleft,18,1,1164,fond6,MGDB,test,testMilkGood
69,10,Fondentebad,61,goodright,23,1,658,gloria,MGDB,test,testMilkGood
69,10,Fondentebad,63,fondenteleft,18,1,574,fond5,MGDB,test,testMilkGood
69,10,Fondentebad,65,badleft,18,1,816,schifo,MGDB,test,testMilkGood
69,10,Fondentebad,67,fondenteleft,18,1,601,fond4,MGDB,test,testMilkGood
69,10,Fondentebad,69,goodright,23,1,1184,ridere,MGDB,test,testMilkGood
69,10,Fondentebad,71,latteright,23,1,755,latte4,MGDB,test,testMilkGood
69,10,Fondentebad,73,goodright,23,1,1167,felicità,MGDB,test,testMilkGood
69,10,Fondentebad,75,latteright,23,1,624,latte3,MGDB,test,testMilkGood
69,10,Fondentebad,77,badleft,18,1,572,orribile,MGDB,test,testMilkGood
69,10,Fondentebad,79,latteright,23,1,701,latte2,MGDB,test,testMilkGood
69,10,Fondentebad,81,goodright,23,1,799,buono,MGDB,test,testMilkGood
69,10,Fondentebad,83,latteright,23,1,925,latte5,MGDB,test,testMilkGood
69,10,Fondentebad,85,goodright,23,1,756,stupendo,MGDB,test,testMilkGood
69,10,Fondentebad,87,fondenteleft,18,1,586,fond1,MGDB,test,testMilkGood
69,10,Fondentebad,89,badleft,18,1,934,odio,MGDB,test,testMilkGood
69,10,Fondentebad,91,fondenteleft,18,1,517,fond2,MGDB,test,testMilkGood
69,10,Fondentebad,93,goodright,23,1,572,amore,MGDB,test,testMilkGood
69,10,Fondentebad,95,fondenteleft,18,1,565,fond6,MGDB,test,testMilkGood
69,10,Fondentebad,97,goodright,23,1,1068,bello,MGDB,test,testMilkGood
69,10,Fondentebad,99,latteright,23,1,936,latte7,MGDB,test,testMilkGood
69,10,Fondentebad,101,goodright,23,1,713,pace,MGDB,test,testMilkGood
69,10,Fondentebad,103,latteright,23,1,615,latte6,MGDB,test,testMilkGood
69,10,Fondentebad,105,badleft,18,1,665,disastro,MGDB,test,testMilkGood
69,10,Fondentebad,107,fondenteleft,18,1,605,fond7,MGDB,test,testMilkGood
69,10,Fondentebad,109,badleft,18,1,900,fallimento,MGDB,test,testMilkGood
69,10,Fondentebad,111,latteright,23,1,631,latte5,MGDB,test,testMilkGood
69,10,Fondentebad,113,badleft,18,1,1244,agonia,MGDB,test,testMilkGood
69,10,Fondentebad,115,fondenteleft,18,1,569,fond3,MGDB,test,testMilkGood
69,10,Fondentebad,117,badleft,18,1,555,agonia,MGDB,test,testMilkGood
69,10,Fondentebad,119,fondenteleft,18,1,1298,fond4,MGDB,test,testMilkGood
69,10,Fondentebad,121,badleft,18,1,666,nocivo,MGDB,test,testMilkGood
69,14,Lattebad,2,badleft,18,1,882,dolore,DGMB,practice,practiceMilkBad
69,14,Lattebad,4,latteleft,18,1,875,latte6,DGMB,practice,practiceMilkBad
69,14,Lattebad,6,goodright,23,1,999,bello,DGMB,practice,practiceMilkBad
69,14,Lattebad,8,latteleft,18,1,637,latte2,DGMB,practice,practiceMilkBad
69,14,Lattebad,10,badleft,18,1,620,nocivo,DGMB,practice,practiceMilkBad
69,14,Lattebad,12,fondenteright,23,1,616,fond7,DGMB,practice,practiceMilkBad
69,14,Lattebad,14,goodright,23,1,881,piacere,DGMB,practice,practiceMilkBad
69,14,Lattebad,16,fondenteright,23,1,576,fond2,DGMB,practice,practiceMilkBad
69,14,Lattebad,18,goodright,23,1,601,felicità,DGMB,practice,practiceMilkBad
69,14,Lattebad,20,latteleft,18,1,536,latte5,DGMB,practice,practiceMilkBad
69,14,Lattebad,22,goodright,23,1,618,buono,DGMB,practice,practiceMilkBad
69,14,Lattebad,24,latteleft,18,1,598,latte4,DGMB,practice,practiceMilkBad
69,14,Lattebad,26,goodright,23,1,1165,gloria,DGMB,practice,practiceMilkBad
69,14,Lattebad,28,latteleft,18,1,571,latte7,DGMB,practice,practiceMilkBad
69,14,Lattebad,30,badleft,18,1,1316,schifo,DGMB,practice,practiceMilkBad
69,14,Lattebad,32,fondenteright,23,1,690,fond6,DGMB,practice,practiceMilkBad
69,14,Lattebad,34,badleft,18,1,1339,cattivo,DGMB,practice,practiceMilkBad
69,14,Lattebad,36,fondenteright,23,1,566,fond1,DGMB,practice,practiceMilkBad
69,14,Lattebad,38,goodright,23,1,789,ridere,DGMB,practice,practiceMilkBad
69,14,Lattebad,40,fondenteright,23,1,601,fond5,DGMB,practice,practiceMilkBad
69,14,Lattebad,43,latteleft,18,1,1059,latte1,DGMB,test,testMilkBad
69,14,Lattebad,45,badleft,18,1,908,orribile,DGMB,test,testMilkBad
69,14,Lattebad,47,fondenteright,23,1,560,fond3,DGMB,test,testMilkBad
69,14,Lattebad,49,goodright,23,1,615,eccellente,DGMB,test,testMilkBad
69,14,Lattebad,51,latteleft,18,1,568,latte3,DGMB,test,testMilkBad
69,14,Lattebad,53,goodright,23,1,879,stupendo,DGMB,test,testMilkBad
69,14,Lattebad,55,latteleft,18,1,613,latte2,DGMB,test,testMilkBad
69,14,Lattebad,57,badleft,18,1,727,disastro,DGMB,test,testMilkBad
69,14,Lattebad,59,fondenteright,23,1,544,fond4,DGMB,test,testMilkBad
69,14,Lattebad,61,goodright,18,0,1205,meraviglioso,DGMB,test,testMilkBad
69,14,Lattebad,63,fondenteright,23,1,978,fond6,DGMB,test,testMilkBad
69,14,Lattebad,65,goodright,23,1,1715,pace,DGMB,test,testMilkBad
69,14,Lattebad,67,latteleft,18,1,585,latte3,DGMB,test,testMilkBad
69,14,Lattebad,69,goodright,23,1,805,gioia,DGMB,test,testMilkBad
69,14,Lattebad,71,fondenteright,23,1,598,fond2,DGMB,test,testMilkBad
69,14,Lattebad,73,badleft,18,1,581,fallimento,DGMB,test,testMilkBad
69,14,Lattebad,75,fondenteright,23,1,753,fond1,DGMB,test,testMilkBad
69,14,Lattebad,77,goodright,23,1,773,paradiso,DGMB,test,testMilkBad
69,14,Lattebad,79,fondenteright,23,1,558,fond5,DGMB,test,testMilkBad
69,14,Lattebad,81,badleft,18,1,509,agonia,DGMB,test,testMilkBad
69,14,Lattebad,83,fondenteright,23,1,625,fond4,DGMB,test,testMilkBad
69,14,Lattebad,85,badleft,18,1,1022,terribile,DGMB,test,testMilkBad
69,14,Lattebad,87,latteleft,18,1,745,latte1,DGMB,test,testMilkBad
69,14,Lattebad,89,badleft,18,1,621,male,DGMB,test,testMilkBad
69,14,Lattebad,91,latteleft,18,1,585,latte5,DGMB,test,testMilkBad
69,14,Lattebad,93,badleft,18,1,765,odio,DGMB,test,testMilkBad
69,14,Lattebad,95,fondenteright,23,1,591,fond7,DGMB,test,testMilkBad
69,14,Lattebad,97,goodright,23,1,643,amore,DGMB,test,testMilkBad
69,14,Lattebad,99,latteleft,18,1,769,latte4,DGMB,test,testMilkBad
69,14,Lattebad,101,badleft,18,1,955,fastidioso,DGMB,test,testMilkBad
69,14,Lattebad,103,latteleft,18,1,665,latte7,DGMB,test,testMilkBad
69,14,Lattebad,105,goodright,23,1,1525,gloria,DGMB,test,testMilkBad
69,14,Lattebad,107,fondenteright,23,1,610,fond3,DGMB,test,testMilkBad
69,14,Lattebad,109,badleft,18,1,572,brutto,DGMB,test,testMilkBad
69,14,Lattebad,111,latteleft,18,1,838,latte6,DGMB,test,testMilkBad
69,14,Lattebad,113,goodright,23,1,1884,felicità,DGMB,test,testMilkBad
69,14,Lattebad,115,fondenteright,23,1,945,fond4,DGMB,test,testMilkBad
69,14,Lattebad,117,badleft,18,1,621,fallimento,DGMB,test,testMilkBad
69,14,Lattebad,119,latteleft,18,1,929,latte1,DGMB,test,testMilkBad
69,14,Lattebad,121,badleft,18,1,983,male,DGMB,test,testMilkBad
70,10,Fondentebad,2,badleft,18,1,799,terribile,MGDB,practice,practiceMilkGood
70,10,Fondentebad,4,fondenteleft,18,1,606,fond5,MGDB,practice,practiceMilkGood
70,10,Fondentebad,6,goodright,23,1,613,paradiso,MGDB,practice,practiceMilkGood
70,10,Fondentebad,8,fondenteleft,18,1,622,fond7,MGDB,practice,practiceMilkGood
70,10,Fondentebad,10,goodright,23,1,543,gioia,MGDB,practice,practiceMilkGood
70,10,Fondentebad,12,fondenteleft,18,1,548,fond1,MGDB,practice,practiceMilkGood
70,10,Fondentebad,14,badleft,18,1,592,fastidioso,MGDB,practice,practiceMilkGood
70,10,Fondentebad,16,latteright,23,1,535,latte2,MGDB,practice,practiceMilkGood
70,10,Fondentebad,18,goodright,23,1,697,ridere,MGDB,practice,practiceMilkGood
70,10,Fondentebad,20,latteright,23,1,546,latte1,MGDB,practice,practiceMilkGood
70,10,Fondentebad,22,badleft,18,1,582,fallimento,MGDB,practice,practiceMilkGood
70,10,Fondentebad,24,fondenteleft,18,1,482,fond3,MGDB,practice,practiceMilkGood
70,10,Fondentebad,26,badleft,18,1,513,odio,MGDB,practice,practiceMilkGood
70,10,Fondentebad,28,fondenteleft,18,1,456,fond6,MGDB,practice,practiceMilkGood
70,10,Fondentebad,30,badleft,18,1,554,schifo,MGDB,practice,practiceMilkGood
70,10,Fondentebad,32,fondenteleft,18,1,441,fond4,MGDB,practice,practiceMilkGood
70,10,Fondentebad,34,goodright,23,1,512,pace,MGDB,practice,practiceMilkGood
70,10,Fondentebad,36,latteright,23,1,447,latte5,MGDB,practice,practiceMilkGood
70,10,Fondentebad,38,goodright,23,1,454,felicità,MGDB,practice,practiceMilkGood
70,10,Fondentebad,40,latteright,23,1,448,latte3,MGDB,practice,practiceMilkGood
70,10,Fondentebad,43,latteright,23,1,420,latte4,MGDB,test,testMilkGood
70,10,Fondentebad,45,goodright,23,1,542,bello,MGDB,test,testMilkGood
70,10,Fondentebad,47,fondenteleft,18,1,434,fond2,MGDB,test,testMilkGood
70,10,Fondentebad,49,goodright,23,1,519,amore,MGDB,test,testMilkGood
70,10,Fondentebad,51,latteright,23,1,438,latte6,MGDB,test,testMilkGood
70,10,Fondentebad,53,badleft,18,1,477,dolore,MGDB,test,testMilkGood
70,10,Fondentebad,55,fondenteleft,18,1,404,fond7,MGDB,test,testMilkGood
70,10,Fondentebad,57,badleft,18,1,451,male,MGDB,test,testMilkGood
70,10,Fondentebad,59,latteright,23,1,436,latte7,MGDB,test,testMilkGood
70,10,Fondentebad,61,badleft,18,1,484,orribile,MGDB,test,testMilkGood
70,10,Fondentebad,63,fondenteleft,18,1,418,fond2,MGDB,test,testMilkGood
70,10,Fondentebad,65,goodright,23,1,524,meraviglioso,MGDB,test,testMilkGood
70,10,Fondentebad,67,fondenteleft,18,1,462,fond3,MGDB,test,testMilkGood
70,10,Fondentebad,69,badleft,18,1,602,agonia,MGDB,test,testMilkGood
70,10,Fondentebad,71,fondenteleft,18,1,465,fond1,MGDB,test,testMilkGood
70,10,Fondentebad,73,goodright,23,1,510,eccellente,MGDB,test,testMilkGood
70,10,Fondentebad,75,latteright,23,1,434,latte7,MGDB,test,testMilkGood
70,10,Fondentebad,77,badleft,18,1,495,brutto,MGDB,test,testMilkGood
70,10,Fondentebad,79,latteright,23,1,488,latte1,MGDB,test,testMilkGood
70,10,Fondentebad,81,badleft,18,1,487,nocivo,MGDB,test,testMilkGood
70,10,Fondentebad,83,latteright,23,1,489,latte5,MGDB,test,testMilkGood
70,10,Fondentebad,85,goodright,18,0,547,gloria,MGDB,test,testMilkGood
70,10,Fondentebad,87,latteright,18,0,831,latte4,MGDB,test,testMilkGood
70,10,Fondentebad,89,badleft,18,1,939,cattivo,MGDB,test,testMilkGood
70,10,Fondentebad,91,latteright,23,1,494,latte2,MGDB,test,testMilkGood
70,10,Fondentebad,93,badleft,18,1,576,disastro,MGDB,test,testMilkGood
70,10,Fondentebad,95,fondenteleft,18,1,777,fond4,MGDB,test,testMilkGood
70,10,Fondentebad,97,goodright,23,1,475,piacere,MGDB,test,testMilkGood
70,10,Fondentebad,99,fondenteleft,18,1,490,fond5,MGDB,test,testMilkGood
70,10,Fondentebad,101,badleft,18,1,667,dolore,MGDB,test,testMilkGood
70,10,Fondentebad,103,fondenteleft,18,1,575,fond6,MGDB,test,testMilkGood
70,10,Fondentebad,105,goodright,23,1,513,buono,MGDB,test,testMilkGood
70,10,Fondentebad,107,fondenteleft,18,1,504,fond4,MGDB,test,testMilkGood
70,10,Fondentebad,109,badleft,18,1,556,nocivo,MGDB,test,testMilkGood
70,10,Fondentebad,111,latteright,23,1,483,latte6,MGDB,test,testMilkGood
70,10,Fondentebad,113,goodright,23,1,562,stupendo,MGDB,test,testMilkGood
70,10,Fondentebad,115,latteright,23,1,473,latte3,MGDB,test,testMilkGood
70,10,Fondentebad,117,goodright,23,1,517,stupendo,MGDB,test,testMilkGood
70,10,Fondentebad,119,latteright,23,1,476,latte1,MGDB,test,testMilkGood
70,10,Fondentebad,121,goodright,23,1,459,eccellente,MGDB,test,testMilkGood
70,14,Lattebad,2,badleft,18,1,531,brutto,DGMB,practice,practiceMilkBad
70,14,Lattebad,4,fondenteright,18,0,461,fond1,DGMB,practice,practiceMilkBad
70,14,Lattebad,6,badleft,18,1,2046,schifo,DGMB,practice,practiceMilkBad
70,14,Lattebad,8,fondenteright,23,1,869,fond6,DGMB,practice,practiceMilkBad
70,14,Lattebad,10,goodright,23,1,594,gioia,DGMB,practice,practiceMilkBad
70,14,Lattebad,12,latteleft,23,0,432,latte5,DGMB,practice,practiceMilkBad
70,14,Lattebad,14,goodright,23,1,885,piacere,DGMB,practice,practiceMilkBad
70,14,Lattebad,16,latteleft,23,0,1118,latte1,DGMB,practice,practiceMilkBad
70,14,Lattebad,18,badleft,18,1,1716,fallimento,DGMB,practice,practiceMilkBad
70,14,Lattebad,20,latteleft,18,1,1457,latte3,DGMB,practice,practiceMilkBad
70,14,Lattebad,22,goodright,23,1,617,ridere,DGMB,practice,practiceMilkBad
70,14,Lattebad,24,fondenteright,23,1,586,fond3,DGMB,practice,practiceMilkBad
70,14,Lattebad,26,goodright,23,1,559,bello,DGMB,practice,practiceMilkBad
70,14,Lattebad,28,fondenteright,23,1,374,fond7,DGMB,practice,practiceMilkBad
70,14,Lattebad,30,badleft,18,1,712,odio,DGMB,practice,practiceMilkBad
70,14,Lattebad,32,latteleft,18,1,510,latte6,DGMB,practice,practiceMilkBad
70,14,Lattebad,34,goodright,23,1,539,meraviglioso,DGMB,practice,practiceMilkBad
70,14,Lattebad,36,fondenteright,23,1,607,fond2,DGMB,practice,practiceMilkBad
70,14,Lattebad,38,goodright,23,1,1598,gloria,DGMB,practice,practiceMilkBad
70,14,Lattebad,40,latteleft,23,0,1219,latte4,DGMB,practice,practiceMilkBad
70,14,Lattebad,43,fondenteright,23,1,373,fond5,DGMB,test,testMilkBad
70,14,Lattebad,45,goodright,23,1,447,paradiso,DGMB,test,testMilkBad
70,14,Lattebad,47,fondenteright,23,1,376,fond4,DGMB,test,testMilkBad
70,14,Lattebad,49,goodright,23,1,458,pace,DGMB,test,testMilkBad
70,14,Lattebad,51,fondenteright,23,1,390,fond5,DGMB,test,testMilkBad
70,14,Lattebad,53,badleft,18,1,627,male,DGMB,test,testMilkBad
70,14,Lattebad,55,latteleft,18,1,943,latte7,DGMB,test,testMilkBad
70,14,Lattebad,57,badleft,18,1,1171,orribile,DGMB,test,testMilkBad
70,14,Lattebad,59,fondenteright,18,0,571,fond3,DGMB,test,testMilkBad
70,14,Lattebad,61,badleft,18,1,629,terribile,DGMB,test,testMilkBad
70,14,Lattebad,63,latteleft,18,1,697,latte2,DGMB,test,testMilkBad
70,14,Lattebad,65,goodright,23,1,642,eccellente,DGMB,test,testMilkBad
70,14,Lattebad,67,fondenteright,23,1,769,fond2,DGMB,test,testMilkBad
70,14,Lattebad,69,badleft,18,1,2522,disastro,DGMB,test,testMilkBad
70,14,Lattebad,71,fondenteright,23,1,718,fond7,DGMB,test,testMilkBad
70,14,Lattebad,73,goodright,23,1,717,stupendo,DGMB,test,testMilkBad
70,14,Lattebad,75,latteleft,18,1,756,latte4,DGMB,test,testMilkBad
70,14,Lattebad,77,badleft,23,0,1423,cattivo,DGMB,test,testMilkBad
70,14,Lattebad,79,fondenteright,23,1,1386,fond4,DGMB,test,testMilkBad
70,14,Lattebad,81,goodright,23,1,2421,amore,DGMB,test,testMilkBad
70,14,Lattebad,83,latteleft,23,0,351,latte3,DGMB,test,testMilkBad
70,14,Lattebad,85,badleft,18,1,931,fastidioso,DGMB,test,testMilkBad
70,14,Lattebad,87,latteleft,18,1,1820,latte7,DGMB,test,testMilkBad
70,14,Lattebad,89,badleft,18,1,2596,agonia,DGMB,test,testMilkBad
70,14,Lattebad,91,fondenteright,23,1,1240,fond1,DGMB,test,testMilkBad
70,14,Lattebad,93,badleft,18,1,1742,dolore,DGMB,test,testMilkBad
70,14,Lattebad,95,fondenteright,18,0,472,fond6,DGMB,test,testMilkBad
70,14,Lattebad,97,goodright,23,1,901,buono,DGMB,test,testMilkBad
70,14,Lattebad,99,latteleft,18,1,936,latte6,DGMB,test,testMilkBad
70,14,Lattebad,101,badleft,18,1,2481,nocivo,DGMB,test,testMilkBad
70,14,Lattebad,103,latteleft,18,1,1045,latte2,DGMB,test,testMilkBad
70,14,Lattebad,105,goodright,23,1,692,felicità,DGMB,test,testMilkBad
70,14,Lattebad,107,latteleft,18,1,709,latte5,DGMB,test,testMilkBad
70,14,Lattebad,109,goodright,23,1,1025,bello,DGMB,test,testMilkBad
70,14,Lattebad,111,latteleft,18,1,676,latte1,DGMB,test,testMilkBad
70,14,Lattebad,113,badleft,18,1,651,schifo,DGMB,test,testMilkBad
70,14,Lattebad,115,latteleft,18,1,724,latte2,DGMB,test,testMilkBad
70,14,Lattebad,117,goodright,23,1,843,buono,DGMB,test,testMilkBad
70,14,Lattebad,119,fondenteright,23,1,1162,fond3,DGMB,test,testMilkBad
70,14,Lattebad,121,badleft,18,1,904,odio,DGMB,test,testMilkBad
71,10,Fondentebad,2,goodright,23,1,669,amore,MGDB,practice,practiceMilkGood
71,10,Fondentebad,4,fondenteleft,18,1,691,fond5,MGDB,practice,practiceMilkGood
71,10,Fondentebad,6,badleft,18,1,669,disastro,MGDB,practice,practiceMilkGood
71,10,Fondentebad,8,fondenteleft,18,1,657,fond1,MGDB,practice,practiceMilkGood
71,10,Fondentebad,10,goodright,23,1,538,buono,MGDB,practice,practiceMilkGood
71,10,Fondentebad,12,latteright,23,1,526,latte4,MGDB,practice,practiceMilkGood
71,10,Fondentebad,14,badleft,18,1,613,odio,MGDB,practice,practiceMilkGood
71,10,Fondentebad,16,fondenteleft,18,1,719,fond3,MGDB,practice,practiceMilkGood
71,10,Fondentebad,18,badleft,18,1,606,agonia,MGDB,practice,practiceMilkGood
71,10,Fondentebad,20,fondenteleft,18,1,655,fond2,MGDB,practice,practiceMilkGood
71,10,Fondentebad,22,badleft,18,1,576,terribile,MGDB,practice,practiceMilkGood
71,10,Fondentebad,24,fondenteleft,18,1,562,fond7,MGDB,practice,practiceMilkGood
71,10,Fondentebad,26,goodright,23,1,521,pace,MGDB,practice,practiceMilkGood
71,10,Fondentebad,28,latteright,23,1,496,latte2,MGDB,practice,practiceMilkGood
71,10,Fondentebad,30,badleft,18,1,514,orribile,MGDB,practice,practiceMilkGood
71,10,Fondentebad,32,latteright,23,1,552,latte3,MGDB,practice,practiceMilkGood
71,10,Fondentebad,34,goodright,23,1,573,bello,MGDB,practice,practiceMilkGood
71,10,Fondentebad,36,latteright,23,1,686,latte7,MGDB,practice,practiceMilkGood
71,10,Fondentebad,38,badleft,18,1,589,fastidioso,MGDB,practice,practiceMilkGood
71,10,Fondentebad,40,fondenteleft,18,1,529,fond6,MGDB,practice,practiceMilkGood
71,10,Fondentebad,43,fondenteleft,18,1,676,fond4,MGDB,test,testMilkGood
71,10,Fondentebad,45,goodright,23,1,619,felicità,MGDB,test,testMilkGood
71,10,Fondentebad,47,latteright,23,1,607,latte6,MGDB,test,testMilkGood
71,10,Fondentebad,49,goodright,23,1,814,gioia,MGDB,test,testMilkGood
71,10,Fondentebad,51,latteright,23,1,639,latte5,MGDB,test,testMilkGood
71,10,Fondentebad,53,badleft,18,1,709,male,MGDB,test,testMilkGood
71,10,Fondentebad,55,latteright,23,1,809,latte1,MGDB,test,testMilkGood
71,10,Fondentebad,57,goodright,23,1,635,piacere,MGDB,test,testMilkGood
71,10,Fondentebad,59,latteright,23,1,633,latte2,MGDB,test,testMilkGood
71,10,Fondentebad,61,badleft,18,1,558,dolore,MGDB,test,testMilkGood
71,10,Fondentebad,63,fondenteleft,18,1,548,fond1,MGDB,test,testMilkGood
71,10,Fondentebad,65,badleft,18,1,593,schifo,MGDB,test,testMilkGood
71,10,Fondentebad,67,fondenteleft,18,1,608,fond7,MGDB,test,testMilkGood
71,10,Fondentebad,69,goodright,23,1,542,meraviglioso,MGDB,test,testMilkGood
71,10,Fondentebad,71,fondenteleft,18,1,611,fond4,MGDB,test,testMilkGood
71,10,Fondentebad,73,goodright,23,1,524,stupendo,MGDB,test,testMilkGood
71,10,Fondentebad,75,latteright,23,1,526,latte4,MGDB,test,testMilkGood
71,10,Fondentebad,77,badleft,23,0,837,nocivo,MGDB,test,testMilkGood
71,10,Fondentebad,79,fondenteleft,18,1,715,fond5,MGDB,test,testMilkGood
71,10,Fondentebad,81,badleft,18,1,671,brutto,MGDB,test,testMilkGood
71,10,Fondentebad,83,latteright,23,1,742,latte3,MGDB,test,testMilkGood
71,10,Fondentebad,85,badleft,18,1,1322,cattivo,MGDB,test,testMilkGood
71,10,Fondentebad,87,fondenteleft,18,1,624,fond2,MGDB,test,testMilkGood
71,10,Fondentebad,89,goodright,23,1,532,ridere,MGDB,test,testMilkGood
71,10,Fondentebad,91,latteright,23,1,533,latte6,MGDB,test,testMilkGood
71,10,Fondentebad,93,goodright,23,1,735,eccellente,MGDB,test,testMilkGood
71,10,Fondentebad,95,fondenteleft,18,1,608,fond6,MGDB,test,testMilkGood
71,10,Fondentebad,97,badleft,18,1,839,fallimento,MGDB,test,testMilkGood
71,10,Fondentebad,99,latteright,23,1,926,latte7,MGDB,test,testMilkGood
71,10,Fondentebad,101,goodright,23,1,788,paradiso,MGDB,test,testMilkGood
71,10,Fondentebad,103,latteright,23,1,648,latte5,MGDB,test,testMilkGood
71,10,Fondentebad,105,badleft,18,1,551,fallimento,MGDB,test,testMilkGood
